ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
15,HAWAII,HI,15003,Honolulu,15003008913,"Census Tract 89.13, Honolulu County, Hawaii",0.317581250264,4232,619,809,32,784,43,152,74,12,15,31880,4712,351,118,1041,204,703,221,585,186,36,31,4063,622,348,147,6,14,19,31,144,66,42,30,126,43,3.7,1.7,0.6,0.7,31880.0,4712.0,11.0,3.2,24.6,4.0,16.6,4.6,14.2,3.8,4.6,4.0,96.0,4.3,8.6,3.4,0.7,1.8,2.3,3.8,18.4,8.4,5.4,3.8,3.0,0.9,0.1736,0.0353,0.5591,0.7771,1.5451,0.3194,0.8153,0.2739,0.7685,0.3535,2.2112,0.6527,0.9395,0.8248,1.7643,0.9363,0.2389,0.9904,0.879,0.5531,0.8025,3.4639,0.9357,8.9845,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,170,121,4.1,2.5,1375
15,HAWAII,HI,15003,Honolulu,15003008914,"Census Tract 89.14, Honolulu County, Hawaii",0.215741056234,5412,642,1256,51,1169,91,1090,422,141,74,19828,2925,517,185,560,172,1435,328,540,152,212,93,5231,650,370,196,605,106,0,15,378,105,88,62,155,92,20.4,7.6,5.1,2.6,19828.0,2925.0,15.5,5.1,10.3,3.2,26.5,5.2,10.1,2.9,18.1,7.8,96.7,3.6,7.4,3.8,48.2,8.2,0.0,2.2,32.3,8.6,7.5,5.3,2.9,1.7,0.9132,0.6699,0.9457,0.9013,3.4301,0.9484,0.1497,0.8344,0.3698,0.9809,2.3348,0.7363,0.9554,0.7834,1.7388,0.9204,0.8217,0.0,0.9841,0.6656,0.793,3.2644,0.8939,10.7681,0.9613,1,0,1,1,3,0,0,0,1,1,1,0,1,0,0,1,0,0,1,6,275,125,5.2,2.3,4407
15,HAWAII,HI,15003,Honolulu,15003008915,"Census Tract 89.15, Honolulu County, Hawaii",0.995711497964,5443,412,1952,61,1847,86,435,206,226,140,31664,2584,165,62,615,134,1151,240,378,114,93,55,4593,459,152,111,1167,140,0,15,182,79,78,49,0,15,8.0,3.8,7.2,4.3,31664.0,2584.0,4.5,1.7,11.3,2.6,21.1,4.1,7.3,2.1,5.0,3.0,84.4,5.5,3.0,2.2,59.8,7.0,0.0,1.4,9.9,4.3,4.2,2.6,0.0,0.3,0.4952,0.8462,0.5655,0.3376,2.2445,0.6065,0.1783,0.6019,0.1286,0.4076,1.3164,0.0868,0.5605,0.5318,1.0923,0.551,0.8471,0.0,0.6529,0.4373,0.0,1.9373,0.4148,6.5905,0.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,83,2.8,1.6,1402
15,HAWAII,HI,15003,Honolulu,15003008917,"Census Tract 89.17, Honolulu County, Hawaii",0.766648378322,4510,291,1508,29,1485,46,159,124,67,42,45932,3451,71,39,808,156,826,191,509,123,102,62,3727,374,84,55,0,15,0,11,88,50,30,23,0,11,3.5,2.8,2.7,1.7,45932.0,3451.0,2.2,1.2,17.9,3.4,18.3,4.1,11.5,2.7,6.9,4.2,82.6,6.4,2.0,1.3,0.0,1.0,0.0,1.8,5.9,3.4,2.0,1.6,0.0,0.2,0.1511,0.2885,0.1821,0.1178,0.7395,0.0935,0.4618,0.3726,0.5305,0.6178,1.9827,0.4695,0.5096,0.3758,0.8854,0.4299,0.0,0.0,0.4363,0.2058,0.0,0.6421,0.0643,4.2497,0.0806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46,2.1,1.0,4028
15,HAWAII,HI,15003,Honolulu,15003008918,"Census Tract 89.18, Honolulu County, Hawaii",0.906050505422,5359,346,1745,31,1697,60,302,243,168,84,37188,3097,161,73,910,119,1198,241,443,114,172,82,4466,399,56,71,102,77,0,15,60,55,39,27,0,15,5.6,4.4,5.6,2.7,37188.0,3097.0,4.3,1.9,17.0,2.6,22.4,4.3,8.4,2.3,10.1,4.9,83.3,5.2,1.1,1.4,5.8,4.4,0.0,1.6,3.5,3.2,2.3,1.6,0.0,0.3,0.3505,0.7372,0.3738,0.3089,1.7704,0.4032,0.4172,0.6911,0.1768,0.8312,2.1163,0.5852,0.5223,0.2006,0.7229,0.3248,0.4745,0.0,0.2516,0.2379,0.0,0.964,0.119,5.5736,0.2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,123,4.1,2.3,2529
15,HAWAII,HI,15003,Honolulu,15003008920,"Census Tract 89.20, Honolulu County, Hawaii",1.899242301734,4392,445,1586,34,1509,75,458,179,87,62,33431,2854,127,79,643,140,941,217,379,127,119,56,3975,469,80,58,185,79,0,11,108,73,101,59,15,10,10.5,4.2,3.3,2.4,33431.0,2854.0,4.0,2.6,14.6,3.5,21.4,4.4,8.7,2.9,7.9,3.7,90.5,5.5,2.0,1.4,11.7,5.0,0.0,1.7,7.2,4.8,6.7,3.9,0.3,0.2,0.6495,0.3942,0.5048,0.2707,1.8192,0.4226,0.2994,0.6274,0.2154,0.7006,1.8428,0.3762,0.7898,0.3758,1.1656,0.621,0.5541,0.0,0.5223,0.627,0.4236,2.127,0.4887,6.9546,0.4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,106,3.4,2.4,6070
15,HAWAII,HI,15003,Honolulu,15003008921,"Census Tract 89.21, Honolulu County, Hawaii",0.342405678354,2617,297,571,24,571,24,155,88,21,17,30284,3837,148,66,526,130,495,156,322,119,30,32,2486,303,65,67,0,15,0,11,97,50,9,10,96,75,6.0,3.3,1.5,1.2,30284.0,3837.0,7.7,3.4,20.1,4.6,18.9,5.6,12.4,4.1,5.3,5.7,95.0,4.3,2.7,2.8,0.0,2.7,0.0,4.7,17.0,8.9,1.6,1.8,3.7,2.8,0.373,0.1154,0.6134,0.6242,1.726,0.3839,0.5987,0.4363,0.6463,0.4459,2.1272,0.5949,0.9172,0.4777,1.3949,0.7516,0.0,0.0,0.8535,0.1511,0.8312,1.8358,0.373,7.0839,0.4968,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,133,69,5.1,2.5,719
15,HAWAII,HI,15003,Honolulu,15003008922,"Census Tract 89.22, Honolulu County, Hawaii",1.82812154113,7062,537,2860,87,2696,156,218,134,85,74,41706,3045,66,65,859,214,1469,296,516,169,145,84,5783,663,117,99,297,136,0,15,156,106,68,60,0,15,3.1,1.9,2.2,1.9,41706.0,3045.0,1.3,1.3,12.2,3.3,20.8,3.9,7.8,2.5,5.4,3.1,81.9,7.0,1.8,1.5,10.4,4.8,0.0,1.0,5.8,3.9,2.5,2.2,0.0,0.2,0.119,0.2244,0.2428,0.0669,0.6531,0.0677,0.2134,0.5732,0.1447,0.4618,1.3931,0.1125,0.5,0.3439,0.8439,0.3981,0.5446,0.0,0.4236,0.2605,0.0,1.2287,0.1768,4.1188,0.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,124,1.8,1.9,6049
15,HAWAII,HI,15003,Honolulu,15003008923,"Census Tract 89.23, Honolulu County, Hawaii",0.346427316786,4695,290,1832,56,1795,77,190,108,6,10,40580,5231,123,70,687,123,837,199,386,109,76,54,4173,355,86,80,148,64,0,11,85,61,74,38,0,11,4.1,2.3,0.2,0.4,40580.0,5231.0,3.5,2.0,14.6,3.0,17.8,4.1,8.3,2.4,4.2,3.0,88.9,5.2,2.0,1.9,8.1,3.5,0.0,1.5,4.7,3.4,4.1,2.1,0.0,0.2,0.2219,0.0192,0.2748,0.2166,0.7325,0.0903,0.2994,0.3535,0.1704,0.3185,1.1418,0.0514,0.7293,0.3758,1.1051,0.5637,0.5127,0.0,0.3376,0.4277,0.0,1.278,0.1961,4.2574,0.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,76,1.9,1.6,2663
15,HAWAII,HI,15003,Honolulu,15003008924,"Census Tract 89.24, Honolulu County, Hawaii",8.633648443712,7371,741,2064,36,2014,72,95,83,147,80,35573,3100,296,138,748,263,1567,388,286,155,57,76,6835,772,386,294,11,24,0,15,140,90,15,24,0,15,1.3,1.1,3.2,1.8,35573.0,3100.0,6.1,2.5,10.1,3.5,21.3,4.8,3.9,2.0,2.8,3.8,92.7,4.8,5.4,4.1,0.5,1.2,0.0,1.3,7.0,4.5,0.7,1.2,0.0,0.2,0.0161,0.3686,0.4313,0.4745,1.2905,0.2323,0.1465,0.6178,0.0322,0.1943,0.9908,0.0322,0.8726,0.7102,1.5828,0.8567,0.1943,0.0,0.5159,0.074,0.0,0.7842,0.0804,4.6483,0.1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,63,1.4,0.8,2144
15,HAWAII,HI,15003,Honolulu,15003008925,"Census Tract 89.25, Honolulu County, Hawaii",0.577125192296,7078,682,2003,49,1880,97,508,392,187,86,32976,4013,514,158,1159,200,1518,386,585,203,183,87,6651,693,462,168,194,75,0,15,256,95,60,35,0,15,7.2,5.3,4.7,2.1,32976.0,4013.0,10.3,3.0,16.4,2.7,21.4,5.0,8.5,2.8,9.7,4.6,94.0,3.8,6.9,2.4,9.7,3.8,0.0,1.4,13.6,5.0,3.2,1.9,0.0,0.2,0.4341,0.6314,0.5272,0.7484,2.3411,0.6452,0.3726,0.6274,0.1897,0.8025,1.9922,0.4759,0.8917,0.7675,1.6592,0.8885,0.535,0.0,0.7803,0.3344,0.0,1.6497,0.3055,7.6422,0.6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,61,2.2,0.9,3582
15,HAWAII,HI,15003,Honolulu,15003008926,"Census Tract 89.26, Honolulu County, Hawaii",0.885128024144,1745,142,777,30,720,54,187,116,21,16,44829,7171,37,27,126,65,380,104,116,66,88,57,956,199,12,43,277,66,0,11,5,13,24,16,0,11,10.7,6.4,2.6,2.0,44829.0,7171.0,3.1,2.2,7.2,3.8,21.8,5.7,7.6,4.2,12.2,7.9,54.8,10.5,0.8,2.8,35.6,8.5,0.0,3.5,0.7,1.9,3.3,2.2,0.0,0.6,0.6688,0.2756,0.2045,0.1975,1.3464,0.2613,0.1051,0.6529,0.1415,0.9013,1.8008,0.3601,0.1465,0.1401,0.2866,0.0955,0.7643,0.0,0.0605,0.3569,0.0,1.1817,0.1608,4.6155,0.1323,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,58,31,3.8,2.0,2687
15,HAWAII,HI,15003,Honolulu,15003008927,"Census Tract 89.27, Honolulu County, Hawaii",0.427712984744,5116,373,1614,48,1606,48,110,80,40,40,39522,3368,117,75,315,101,1526,201,283,120,164,80,4528,420,68,76,28,30,0,15,73,45,28,26,0,15,2.2,1.6,1.5,1.5,39522.0,3368.0,3.8,2.3,6.2,1.9,29.8,3.3,5.8,2.5,10.2,5.0,88.5,5.1,1.4,1.6,1.7,1.9,0.0,1.7,4.5,2.8,1.7,1.6,0.0,0.3,0.0482,0.1154,0.2939,0.2516,0.7091,0.0839,0.0892,0.9076,0.0514,0.8344,1.8826,0.3987,0.7134,0.2611,0.9745,0.4968,0.3535,0.0,0.3185,0.164,0.0,0.836,0.09,4.4022,0.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,75,56,1.5,1.1,1424
15,HAWAII,HI,15003,Honolulu,15003008928,"Census Tract 89.28, Honolulu County, Hawaii",0.49333410846,3985,272,1127,25,1127,25,19,22,52,35,45293,5587,33,31,242,126,1211,223,353,169,95,62,3392,338,8,44,22,26,0,11,30,25,25,20,0,11,0.5,0.6,2.3,1.6,45293.0,5587.0,1.3,1.3,6.1,3.1,30.4,5.2,9.0,4.1,8.4,5.6,85.1,6.2,0.2,1.2,2.0,2.3,0.0,2.4,2.7,2.3,2.2,1.8,0.0,0.3,0.0032,0.2404,0.1917,0.0669,0.5022,0.0258,0.0828,0.9299,0.2605,0.7325,2.0057,0.4823,0.5796,0.0287,0.6083,0.2548,0.3599,0.0,0.2102,0.2251,0.0,0.7952,0.0836,3.9114,0.0355,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,69,55,1.8,1.4,2384
15,HAWAII,HI,15003,Honolulu,15003008929,"Census Tract 89.29, Honolulu County, Hawaii",0.523228828014,3996,506,2051,78,1821,151,123,94,15,24,40434,4805,222,119,1040,275,641,192,685,279,64,45,3676,537,93,80,451,151,0,11,81,52,263,142,11,9,3.1,2.5,0.7,1.1,40434.0,4805.0,7.1,3.6,26.0,6.4,16.0,4.4,17.5,6.9,3.5,2.5,92.0,6.7,2.4,2.1,22.0,7.3,0.0,1.3,4.4,2.8,14.4,7.7,0.3,0.2,0.119,0.0449,0.278,0.5669,1.0088,0.171,0.8694,0.2484,0.9357,0.2739,2.3274,0.7299,0.8631,0.4459,1.309,0.6911,0.6943,0.0,0.3057,0.8039,0.4236,2.2275,0.5177,6.8727,0.4613,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,56,40,1.4,1.0,1857
15,HAWAII,HI,15003,Honolulu,15003008930,"Census Tract 89.30, Honolulu County, Hawaii",0.401053027746,2244,183,823,20,772,45,12,15,42,37,51158,5157,12,13,304,75,375,118,149,44,16,14,1821,230,27,47,12,22,0,11,5,13,12,12,0,11,0.5,0.7,3.4,3.0,51158.0,5157.0,0.7,0.8,13.5,3.6,16.7,5.1,7.0,2.1,2.1,1.8,81.1,7.9,1.3,2.2,1.5,2.8,0.0,3.3,0.6,1.7,1.6,1.5,0.0,0.5,0.0032,0.4167,0.0927,0.0382,0.5508,0.0387,0.2484,0.2834,0.0997,0.1465,0.778,0.0193,0.4841,0.2357,0.7198,0.3217,0.3344,0.0,0.0478,0.1511,0.0,0.5333,0.0322,2.5819,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,1.4,1.5,1264
15,HAWAII,HI,15003,Honolulu,15003008931,"Census Tract 89.31, Honolulu County, Hawaii",27.791397248636,3313,290,791,21,791,21,84,54,17,16,41701,3756,74,46,128,59,994,158,127,54,31,30,2896,325,40,48,4,13,0,11,16,17,0,11,444,189,2.9,1.9,1.1,1.0,41701.0,3756.0,3.5,2.1,3.9,1.8,30.0,4.0,4.5,1.8,3.9,3.8,87.4,6.1,1.3,1.5,0.5,1.6,0.0,3.4,2.0,2.2,0.0,3.4,13.4,5.6,0.0932,0.0673,0.246,0.2166,0.6231,0.0581,0.0701,0.9108,0.0418,0.2962,1.3189,0.09,0.6688,0.2357,0.9045,0.4395,0.1943,0.0,0.1433,0.0,0.9395,1.2771,0.1929,4.1236,0.0645,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,19,16,0.7,0.5,1363
15,HAWAII,HI,15003,Honolulu,15003009000,"Census Tract 90, Honolulu County, Hawaii",2.590500403536,2391,307,975,38,871,95,189,102,23,18,26512,2853,25,20,14,20,761,165,112,54,87,58,1182,377,16,46,50,68,0,11,12,14,4,4,37,44,8.0,4.3,3.3,2.5,26512.0,2853.0,2.3,1.8,0.6,0.8,31.8,5.6,6.3,2.9,10.0,6.6,49.4,14.4,0.8,2.2,5.1,7.0,0.0,2.8,1.4,1.7,0.5,0.5,1.5,1.8,0.4952,0.3942,0.77,0.1306,1.79,0.4194,0.0382,0.949,0.0675,0.8248,1.8795,0.3955,0.0955,0.1401,0.2356,0.0732,0.4682,0.0,0.1019,0.0547,0.6943,1.3191,0.2026,5.2242,0.2065,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16,22,0.9,1.2,3761
15,HAWAII,HI,15003,Honolulu,15003009100,"Census Tract 91, Honolulu County, Hawaii",12.691715985514,5083,439,1223,54,1174,61,446,170,138,70,22937,1827,496,150,719,139,1258,219,499,118,139,45,4549,463,440,143,125,49,7,9,149,47,76,46,302,76,9.3,3.5,5.9,3.0,22937.0,1827.0,15.6,4.2,14.1,2.6,24.7,3.7,10.5,2.3,11.8,3.8,89.5,4.9,9.4,3.0,10.2,4.0,0.6,0.7,12.7,4.0,6.5,3.9,5.9,1.4,0.5916,0.7564,0.8722,0.9076,3.1278,0.8839,0.2739,0.7707,0.4148,0.8885,2.3479,0.7588,0.758,0.8567,1.6147,0.8694,0.5414,0.865,0.7675,0.6077,0.879,3.6606,0.9486,10.751,0.9581,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,80,3.9,1.7,3116
15,HAWAII,HI,15003,Honolulu,15003009200,"Census Tract 92, Honolulu County, Hawaii",1.3728628814,8001,761,2479,117,2323,163,383,258,264,147,31518,2424,459,216,1574,225,1835,356,1064,262,107,78,6764,967,460,229,0,21,0,15,118,88,46,49,15,30,4.8,3.2,6.1,3.2,31518.0,2424.0,8.4,3.8,19.7,3.3,22.9,3.9,13.4,3.9,4.6,3.4,84.5,9.0,5.9,2.9,0.0,0.9,0.0,1.1,5.1,3.8,2.0,2.1,0.2,0.4,0.2765,0.7788,0.5719,0.6592,2.2864,0.6226,0.5605,0.7038,0.7267,0.3535,2.3445,0.7492,0.5637,0.7357,1.2994,0.6879,0.0,0.0,0.3758,0.2058,0.3726,0.9542,0.1158,6.8845,0.4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,167,3.4,2.0,3716
15,HAWAII,HI,15003,Honolulu,15003009300,"Census Tract 93, Honolulu County, Hawaii",0.459879142364,4530,584,1603,55,1521,86,866,272,75,55,27352,3836,357,143,1165,239,914,267,805,190,188,93,3935,640,389,234,462,116,0,11,167,68,448,121,113,75,19.5,6.2,3.3,2.5,27352.0,3836.0,11.1,4.0,25.7,5.2,20.2,5.3,18.3,4.1,12.4,6.1,86.9,8.6,9.1,5.4,28.8,7.2,0.0,1.7,11.0,4.5,29.5,7.7,2.5,1.6,0.9003,0.3942,0.7284,0.7834,2.8063,0.8161,0.8599,0.5223,0.9678,0.9045,3.2545,0.9968,0.6529,0.8439,1.4968,0.8057,0.7325,0.0,0.7038,0.9389,0.7739,3.1491,0.8617,10.7067,0.9484,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,4,267,189,6.1,4.0,4512
15,HAWAII,HI,15003,Honolulu,15003009400,"Census Tract 94, Honolulu County, Hawaii",0.455099585706,4905,454,1931,52,1702,98,1213,360,127,75,22608,2735,420,105,689,119,1254,245,731,152,213,76,4423,467,200,99,620,112,8,12,209,75,278,82,35,28,24.9,7.2,5.9,3.3,22608.0,2735.0,13.3,3.3,14.0,2.4,25.6,4.4,15.1,3.2,12.5,4.5,90.2,4.6,4.4,2.2,32.1,5.7,0.4,0.6,12.3,4.4,16.3,4.7,0.7,0.6,0.9453,0.7564,0.885,0.8631,3.4498,0.9516,0.2707,0.8057,0.836,0.9076,2.82,0.9293,0.7771,0.6465,1.4236,0.7707,0.7516,0.8071,0.7452,0.8328,0.535,3.6717,0.955,11.3651,0.9774,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,180,79,3.7,1.6,2518
15,HAWAII,HI,15003,Honolulu,15003009501,"Census Tract 95.01, Honolulu County, Hawaii",0.508767763706,6100,403,1700,107,1634,129,280,159,163,79,17657,1979,118,77,50,60,2717,263,310,138,87,70,3737,549,56,75,0,21,0,15,13,24,16,25,50,116,4.6,2.6,16.3,8.2,17657.0,1979.0,4.7,3.0,0.8,1.0,44.5,3.2,6.4,2.7,5.3,4.3,61.3,8.1,1.2,1.6,0.0,1.2,0.0,1.6,0.8,1.5,1.0,1.5,0.8,1.9,0.254,0.9808,0.9649,0.3503,2.55,0.7226,0.0446,0.9841,0.0772,0.4459,1.5518,0.1704,0.1975,0.2134,0.4109,0.1465,0.0,0.0,0.0637,0.1029,0.5701,0.7367,0.074,5.2494,0.2097,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,26,31,0.5,0.6,3223
15,HAWAII,HI,15003,Honolulu,15003009502,"Census Tract 95.02, Honolulu County, Hawaii",0.562617409646,4722,372,1398,96,1297,93,197,168,233,124,19843,2461,23,22,9,14,2196,245,87,47,133,104,2872,465,18,51,50,43,0,11,17,22,13,21,0,11,4.2,3.5,25.0,12.7,19843.0,2461.0,1.1,1.1,0.2,0.3,46.5,3.7,2.4,1.3,10.3,8.1,60.8,8.6,0.5,1.4,3.6,3.1,0.0,1.9,1.3,1.8,1.0,1.6,0.0,0.2,0.2315,1.0,0.9425,0.051,2.225,0.5935,0.0287,0.9968,0.0225,0.8408,1.8888,0.4116,0.1879,0.0955,0.2834,0.086,0.4331,0.0,0.0987,0.1029,0.0,0.6347,0.0611,5.0319,0.1806,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,10,16,0.3,0.4,2223
15,HAWAII,HI,15003,Honolulu,15003009503,"Census Tract 95.03, Honolulu County, Hawaii",0.70255312971,4116,527,326,35,322,36,32,35,63,37,25270,2227,2,3,2,3,632,122,24,20,11,17,2033,659,7,41,4,12,0,11,4,12,5,8,2835,519,2.5,2.8,18.5,10.0,25270.0,2227.0,0.2,0.3,0.0,0.1,15.4,2.2,2.2,1.9,3.4,5.3,49.4,14.7,0.2,1.1,1.2,3.8,0.0,8.1,1.2,3.9,1.6,2.6,68.9,9.0,0.0643,0.9936,0.7987,0.0223,1.8789,0.4387,0.0,0.2261,0.0193,0.2643,0.5097,0.0064,0.0955,0.0287,0.1242,0.035,0.3057,0.0,0.086,0.1511,0.9841,1.5269,0.2637,4.0397,0.0484,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,11,0.0,2.5,2426
15,HAWAII,HI,15003,Honolulu,15003009504,"Census Tract 95.04, Honolulu County, Hawaii",0.319594386092,1295,138,454,18,403,38,72,87,24,20,26773,3557,9,10,36,25,482,79,62,42,10,20,565,203,32,55,0,15,0,11,9,17,0,11,0,11,5.6,6.6,8.3,7.3,26773.0,3557.0,1.3,1.5,2.8,1.8,37.2,4.6,6.3,4.1,2.5,5.0,43.6,15.0,2.9,5.1,0.0,3.4,0.0,5.9,2.2,4.2,0.0,6.6,0.0,0.8,0.3505,0.8878,0.7636,0.0669,2.0688,0.5387,0.0605,0.9682,0.0675,0.172,1.2682,0.074,0.0669,0.5096,0.5765,0.2357,0.0,0.0,0.1529,0.0,0.0,0.1529,0.0032,4.0664,0.0548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6,0.4,0.6,670
15,HAWAII,HI,15003,Honolulu,15003009507,"Census Tract 95.07, Honolulu County, Hawaii",0.677758431474,3563,422,964,57,806,77,81,61,74,41,23984,1472,0,11,5,8,511,107,65,43,27,22,1982,498,12,42,418,97,0,11,0,15,50,34,1428,362,3.8,2.9,8.9,4.8,23984.0,1472.0,0.0,2.6,0.1,0.2,14.3,2.5,4.1,2.7,3.3,2.8,55.6,12.4,0.4,1.3,43.4,9.7,0.0,2.8,0.0,1.9,6.2,4.1,40.1,9.0,0.1897,0.9135,0.8243,0.0,1.9275,0.4645,0.0255,0.1783,0.0354,0.2516,0.4908,0.0032,0.1497,0.086,0.2357,0.0796,0.7834,0.0,0.0,0.5949,0.9713,2.3496,0.5723,5.0036,0.1774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,26,26,1.7,1.6,1984
15,HAWAII,HI,15003,Honolulu,15003009603,"Census Tract 96.03, Honolulu County, Hawaii",2.651664751866,11375,1102,2889,132,2805,156,1926,816,468,179,23018,2584,748,257,1293,307,3412,709,1439,346,350,171,10014,1180,297,179,79,75,0,17,436,186,146,112,967,478,17.6,7.0,9.1,3.2,23018.0,2584.0,10.7,3.2,11.4,2.7,30.0,5.5,13.0,3.0,12.5,6.1,88.0,5.9,2.9,1.7,2.7,2.6,0.0,0.9,15.5,6.6,5.2,4.0,8.5,4.1,0.8553,0.9231,0.869,0.7611,3.4085,0.9387,0.1879,0.9108,0.7074,0.9076,2.7137,0.9068,0.6847,0.5096,1.1943,0.6401,0.4013,0.0,0.8217,0.537,0.914,2.674,0.7106,9.9905,0.8871,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,1,4,731,363,6.6,3.0,3332
15,HAWAII,HI,15003,Honolulu,15003009608,"Census Tract 96.08, Honolulu County, Hawaii",17.58844031474,4997,725,1263,93,1240,100,1014,415,358,165,20086,2407,360,105,625,138,1442,378,628,176,214,93,4710,741,127,94,0,15,2,3,316,94,158,61,19,9,20.3,7.4,15.0,6.1,20086.0,2407.0,12.2,3.4,12.5,3.1,28.9,6.3,12.6,3.5,17.3,7.4,94.3,5.7,2.8,2.1,0.0,1.2,0.2,0.3,25.5,7.4,12.7,4.9,0.4,0.2,0.91,0.9712,0.9297,0.8248,3.6357,0.9774,0.2166,0.8981,0.6688,0.9745,2.758,0.9228,0.8981,0.4936,1.3917,0.7484,0.0,0.7685,0.9395,0.7717,0.4522,2.9319,0.8103,10.7173,0.9516,1,1,1,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,249,82,5.0,1.7,5630
15,HAWAII,HI,15003,Honolulu,15003009701,"Census Tract 97.01, Honolulu County, Hawaii",7.660725457992,6474,911,1986,55,1648,116,2569,719,446,172,15379,2810,626,192,555,134,2034,527,1238,364,333,113,5844,923,99,90,717,138,0,15,427,132,526,112,455,432,40.3,8.1,17.1,5.7,15379.0,2810.0,16.5,4.4,8.6,2.3,31.4,6.8,19.1,4.9,20.2,6.7,90.3,6.5,1.7,1.5,36.1,6.9,0.0,1.4,25.9,7.8,31.9,6.2,7.0,6.6,0.9904,0.9872,0.9776,0.9299,3.8851,0.9935,0.1178,0.9395,0.9839,0.9936,3.0348,0.9743,0.7866,0.3153,1.1019,0.5573,0.7675,0.0,0.9522,0.9486,0.9013,3.5696,0.9453,11.5914,0.9935,1,1,1,1,4,0,1,1,1,3,0,0,0,0,0,1,1,1,3,10,480,225,7.4,3.1,4097
